NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,건물명,도로조건,계약면적(㎡),전체주소,주택매매가격(만원)
4071,부산광역시 남구 문현동,2**,,,,전세,,202503,19,"2,000",0,,1979.0,문현로66번길,202506~202705,신규,-,,,단독다가구,,12m미만,100.1,부산광역시 남구 문현동 문현로66번길,
4079,부산광역시 수영구 수영동,4**,,,,전세,,202503,19,"10,000",0,,1985.0,구락로43번길,202504~202704,신규,-,,,단독다가구,,8m미만,76.44,부산광역시 수영구 수영동 구락로43번길,
4080,부산광역시 동구 범일동,3**,,,,전세,,202503,19,"4,500",0,,1962.0,자성로75번길,202503~202703,신규,-,,,단독다가구,,12m미만,19.83,부산광역시 동구 범일동 자성로75번길,
4084,부산광역시 수영구 망미동,2**,,,,전세,,202503,18,"6,700",0,,1976.0,수미로71번길,202504~202704,신규,-,,,단독다가구,,8m미만,59.24,부산광역시 수영구 망미동 수미로71번길,
4087,부산광역시 영도구 남항동2가,2**,,,,전세,,202503,18,"12,000",0,,,절영로93번길,202504~202704,신규,-,,,단독다가구,,8m미만,84.0,부산광역시 영도구 남항동2가 절영로93번길,
4098,부산광역시 서구 동대신동1가,2**,,,,전세,,202503,18,"22,000",0,,1995.0,구덕로274번길,202503~202703,신규,-,,,단독다가구,,8m미만,197.06,부산광역시 서구 동대신동1가 구덕로274번길,
4101,부산광역시 해운대구 중동,8**,,,,전세,,202503,18,"3,000",0,,1989.0,좌동순환로468번가길,202503~202603,신규,-,,,단독다가구,,8m미만,250.0,부산광역시 해운대구 중동 좌동순환로468번가길,
4108,부산광역시 동래구 명장동,1**,,,,전세,,202503,18,"5,000",0,,1986.0,명장로,202503~202703,신규,-,,,단독다가구,,8m미만,137.02,부산광역시 동래구 명장동 명장로,
4128,부산광역시 강서구 명지동,3***,,,,전세,,202503,17,"12,000",0,,2017.0,명지국제12로19번길,202504~202704,신규,-,,,단독다가구,,12m미만,40.0,부산광역시 강서구 명지동 명지국제12로19번길,
4145,부산광역시 기장군 장안읍 좌천리,3**,,,,전세,,202503,16,"9,000",0,,,좌천2길,202503~202703,신규,-,,,단독다가구,,8m미만,141.46,부산광역시 기장군 장안읍 좌천리 좌천2길,
4157,부산광역시 연제구 연산동,2***,,,,전세,,202503,15,"8,000",0,,1971.0,연수로,202504~202704,신규,-,,,단독다가구,,8m미만,56.2,부산광역시 연제구 연산동 연수로,35500.0
4180,부산광역시 사상구 괘법동,5**,,,,전세,,202503,14,"8,000",0,,1977.0,광장로37번길,202504~202704,신규,-,,,단독다가구,,12m미만,60.3,부산광역시 사상구 괘법동 광장로37번길,
4183,부산광역시 수영구 망미동,4**,,,,전세,,202503,14,"7,000",0,,1977.0,망미배산로10번길,202505~202705,신규,-,,,단독다가구,,8m미만,78.4,부산광역시 수영구 망미동 망미배산로10번길,20500.0
4186,부산광역시 강서구 신호동,2**,,,,전세,,202503,14,"9,000",0,,2013.0,신호산단1로140번길,202503~202703,신규,-,,,단독다가구,,25m이상,80.0,부산광역시 강서구 신호동 신호산단1로140번길,75500.0
4188,부산광역시 금정구 부곡동,7**,,,,전세,,202503,14,"1,000",0,,1980.0,서동로60번길,202503~202703,신규,-,,,단독다가구,,8m미만,75.3,부산광역시 금정구 부곡동 서동로60번길,
4201,부산광역시 동구 수정동,4**,,,,전세,,202503,13,"5,000",0,,,수정공원로149번길,202503~202703,신규,-,,,단독다가구,,8m미만,93.24,부산광역시 동구 수정동 수정공원로149번길,
4204,부산광역시 금정구 부곡동,2**,,,,전세,,202503,13,"4,000",0,,1991.0,동부곡로15번길,202504~202704,신규,-,,,단독다가구,,8m미만,42.0,부산광역시 금정구 부곡동 동부곡로15번길,22000.0
4208,부산광역시 남구 용호동,3**,,,,전세,,202503,13,"7,000",0,,1978.0,동명로117번길,202502~202702,신규,-,,,단독다가구,,8m미만,52.13,부산광역시 남구 용호동 동명로117번길,
4222,부산광역시 금정구 서동,4**,,,,전세,,202503,12,"6,800",0,,1989.0,서금로25번길,202504~202704,신규,-,,,단독다가구,,8m미만,46.28,부산광역시 금정구 서동 서금로25번길,
4224,부산광역시 동래구 명장동,3**,,,,전세,,202503,12,"7,000",0,,1983.0,시실로211번길,202504~202704,신규,-,,,단독다가구,,8m미만,40.48,부산광역시 동래구 명장동 시실로211번길,39000.0
4253,부산광역시 연제구 연산동,6**,,,,전세,,202503,11,"5,000",0,,1971.0,쌍미천로87번길,202504~202704,신규,-,,,단독다가구,,8m미만,44.96,부산광역시 연제구 연산동 쌍미천로87번길,
4260,부산광역시 금정구 장전동,2**,,,,전세,,202503,11,"15,000",0,,1973.0,장전로12번길,202505~202705,신규,-,,,단독다가구,,8m미만,99.18,부산광역시 금정구 장전동 장전로12번길,
4280,부산광역시 부산진구 당감동,2**,,,,전세,,202503,10,"2,000",0,,1960.0,동평로100번길,202503~202703,신규,-,,,단독다가구,,8m미만,22.31,부산광역시 부산진구 당감동 동평로100번길,
4285,부산광역시 사하구 괴정동,4**,,,,전세,,202503,10,"15,000",0,,1978.0,괴정로284번길,202504~202704,신규,-,,,단독다가구,,8m미만,78.61,부산광역시 사하구 괴정동 괴정로284번길,34300.0
4286,부산광역시 사하구 괴정동,5**,,,,전세,,202503,10,"5,000",0,,2012.0,괴정로244번길,202504~202704,신규,-,,,단독다가구,,8m미만,34.04,부산광역시 사하구 괴정동 괴정로244번길,
4292,부산광역시 금정구 장전동,2**,,,,전세,,202503,10,"10,000",0,,1980.0,장전로18번길,202504~202704,신규,-,,,단독다가구,,8m미만,66.15,부산광역시 금정구 장전동 장전로18번길,
4318,부산광역시 금정구 구서동,1**,,,,전세,,202503,9,"9,000",0,,2017.0,두실로7번길,202504~202704,신규,-,,,단독다가구,,12m미만,56.0,부산광역시 금정구 구서동 두실로7번길,
4320,부산광역시 해운대구 반여동,1***,,,,전세,,202503,9,"1,000",0,,1993.0,재반로270번길,202503~202703,신규,-,,,단독다가구,,8m미만,20.0,부산광역시 해운대구 반여동 재반로270번길,12000.0
4345,부산광역시 영도구 청학동,1**,,,,전세,,202503,8,"1,000",0,,,태종로352번길,202503~202703,신규,-,,,단독다가구,,8m미만,14.88,부산광역시 영도구 청학동 태종로352번길,1200.0
4377,부산광역시 금정구 남산동,9**,,,,전세,,202503,7,"6,000",0,,1989.0,청룡로61번길,202504~202704,신규,-,,,단독다가구,,8m미만,61.62,부산광역시 금정구 남산동 청룡로61번길,
4384,부산광역시 사하구 하단동,4**,,,,전세,,202503,7,"12,000",0,,1995.0,낙동대로563번안길,202503~202703,신규,-,,,단독다가구,,8m미만,73.0,부산광역시 사하구 하단동 낙동대로563번안길,
4406,부산광역시 사하구 하단동,6**,,,,전세,,202503,6,"7,000",0,,,낙동대로457번길,202503~202608,신규,-,,,단독다가구,,12m미만,30.5,부산광역시 사하구 하단동 낙동대로457번길,
4419,부산광역시 기장군 정관읍 달산리,1***,,,,전세,,202503,5,"13,000",0,,2017.0,달산2길,202503~202703,신규,-,,,단독다가구,,12m미만,78.32,부산광역시 기장군 정관읍 달산리 달산2길,
4423,부산광역시 부산진구 양정동,1**,,,,전세,,202503,5,"5,000",0,,2010.0,중앙대로970번가길,202504~202704,신규,-,,,단독다가구,,12m미만,27.8,부산광역시 부산진구 양정동 중앙대로970번가길,
4427,부산광역시 북구 덕천동,6**,,,,전세,,202503,5,"6,000",0,,1988.0,금곡대로105번길,202504~202704,신규,-,,,단독다가구,,8m미만,50.0,부산광역시 북구 덕천동 금곡대로105번길,
4438,부산광역시 동구 초량동,8**,,,,전세,,202503,5,"3,000",0,,1990.0,초량남로43번길,202504~202704,신규,-,,,단독다가구,,8m미만,29.4,부산광역시 동구 초량동 초량남로43번길,
4441,부산광역시 북구 구포동,1***,,,,전세,,202503,5,"3,500",0,,,모분재로23번길,202503~202803,신규,-,,,단독다가구,,12m미만,49.58,부산광역시 북구 구포동 모분재로23번길,
4443,부산광역시 사상구 덕포동,1**,,,,전세,,202503,5,"4,300",0,,1978.0,강선로22번길,202503~202903,신규,-,,,단독다가구,,8m미만,170.27,부산광역시 사상구 덕포동 강선로22번길,13000.0
4450,부산광역시 동래구 사직동,1**,,,,전세,,202503,4,"10,000",0,,1982.0,여고로63번길,202503~202703,신규,-,,,단독다가구,,8m미만,69.56,부산광역시 동래구 사직동 여고로63번길,38000.0
4478,부산광역시 남구 대연동,3*,,,,전세,,202503,3,"4,000",0,,2003.0,수영로358번길,202503~202602,신규,-,,,단독다가구,,12m미만,19.2,부산광역시 남구 대연동 수영로358번길,
4553,부산광역시 북구 구포동,7**,,,,전세,,202503,1,"4,300",0,,1990.0,백양대로1102번길,202505~202705,신규,-,,,단독다가구,,8m미만,43.56,부산광역시 북구 구포동 백양대로1102번길,14800.0
4597,부산광역시 부산진구 범천동,1***,,,,전세,,202502,28,"3,300",0,,2003.0,만리산로,202502~202702,신규,-,,,단독다가구,,25m미만,69.78,부산광역시 부산진구 범천동 만리산로,
4613,부산광역시 연제구 연산동,1***,,,,전세,,202502,28,"2,000",0,,1984.0,연수로171번길,202503~202702,신규,-,,,단독다가구,,8m미만,49.38,부산광역시 연제구 연산동 연수로171번길,31500.0
4617,부산광역시 연제구 연산동,1**,,,,전세,,202502,28,"2,000",0,,1984.0,과정로132번길,202503~202703,신규,-,,,단독다가구,,8m미만,151.84,부산광역시 연제구 연산동 과정로132번길,
4621,부산광역시 금정구 남산동,1**,,,,전세,,202502,28,"3,670",0,,,학산로13번길,202502~202702,신규,-,,,단독다가구,,8m미만,14.43,부산광역시 금정구 남산동 학산로13번길,
4624,부산광역시 해운대구 반송동,3**,,,,전세,,202502,28,"1,000",0,,1992.0,윗반송로13번길,202502~202703,신규,-,,,단독다가구,,25m미만,94.8,부산광역시 해운대구 반송동 윗반송로13번길,5500.0
4628,부산광역시 수영구 망미동,3**,,,,전세,,202502,28,"9,000",0,,1976.0,망미번영로98번길,202503~202703,신규,-,,,단독다가구,,8m미만,59.28,부산광역시 수영구 망미동 망미번영로98번길,31000.0
4632,부산광역시 남구 대연동,1***,,,,전세,,202502,28,"5,000",0,,2016.0,못골번영로,202502~202702,신규,-,,,단독다가구,,25m미만,103.17,부산광역시 남구 대연동 못골번영로,
4641,부산광역시 기장군 장안읍 길천리,3**,,,,전세,,202502,28,"8,000",0,,2015.0,해맞이로,202502~202702,신규,-,,,단독다가구,,8m미만,20.0,부산광역시 기장군 장안읍 길천리 해맞이로,19300.0
4668,부산광역시 해운대구 반송동,2**,,,,전세,,202502,27,"3,500",0,,2001.0,아랫반송로29번길,202502~202702,신규,-,,,단독다가구,,8m미만,132.66,부산광역시 해운대구 반송동 아랫반송로29번길,8350.0
4671,부산광역시 남구 문현동,7**,,,,전세,,202502,27,"8,000",0,,1985.0,전포대로77번길,202502~202702,신규,-,,,단독다가구,,12m미만,173.6,부산광역시 남구 문현동 전포대로77번길,25000.0
4676,부산광역시 연제구 연산동,1***,,,,전세,,202502,27,"7,000",0,,1971.0,시청로,202503~202703,신규,-,,,단독다가구,,8m미만,45.76,부산광역시 연제구 연산동 시청로,
4677,부산광역시 사상구 모라동,1***,,,,전세,,202502,27,"4,000",0,,1989.0,백양대로950번가길,202503~202703,신규,-,,,단독다가구,,8m미만,102.9,부산광역시 사상구 모라동 백양대로950번가길,26000.0
4681,부산광역시 북구 구포동,1***,,,,전세,,202502,27,"3,500",0,,2001.0,시랑로101번길,202502~202702,신규,-,,,단독다가구,,8m미만,45.0,부산광역시 북구 구포동 시랑로101번길,
4688,부산광역시 동구 초량동,7**,,,,전세,,202502,27,"3,000",0,,1976.0,망양로594번길,202503~202703,신규,-,,,단독다가구,,8m미만,42.08,부산광역시 동구 초량동 망양로594번길,
4698,부산광역시 동구 수정동,4**,,,,전세,,202502,27,"3,500",0,,1982.0,진성로,202504~202704,신규,-,,,단독다가구,,25m미만,40.93,부산광역시 동구 수정동 진성로,
4714,부산광역시 사하구 신평동,1**,,,,전세,,202502,26,"2,500",0,,1992.0,다대로144번길,202502~202702,신규,-,,,단독다가구,,8m미만,161.49,부산광역시 사하구 신평동 다대로144번길,14500.0
4720,부산광역시 금정구 서동,1**,,,,전세,,202502,26,"3,000",0,,1976.0,금사로33번길,202502~202702,신규,-,,,단독다가구,,12m미만,108.31,부산광역시 금정구 서동 금사로33번길,
4727,부산광역시 중구 부평동3가,1*,,,,전세,,202502,26,"9,000",0,,1986.0,보수대로36번길,202505~202705,신규,-,,,단독다가구,,12m미만,126.86,부산광역시 중구 부평동3가 보수대로36번길,
4739,부산광역시 수영구 수영동,5**,,,,전세,,202502,26,"12,000",0,,1995.0,수영성로3번길,202504~202704,신규,-,,,단독다가구,,8m미만,76.86,부산광역시 수영구 수영동 수영성로3번길,18000.0
4742,부산광역시 남구 용호동,5**,,,,전세,,202502,26,"6,500",0,,1978.0,용호로216번가길,202502~202702,신규,-,,,단독다가구,,12m미만,145.46,부산광역시 남구 용호동 용호로216번가길,
4808,부산광역시 해운대구 반송동,2**,,,,전세,,202502,25,"1,700",0,,1991.0,아랫반송로50번길,202502~202702,신규,-,,,단독다가구,,8m미만,153.12,부산광역시 해운대구 반송동 아랫반송로50번길,7000.0
4867,부산광역시 동래구 명장동,2*,,,,전세,,202502,24,"20,000",0,,,충렬사로,202502~202702,신규,-,,,단독다가구,,12m미만,172.8,부산광역시 동래구 명장동 충렬사로,
4876,부산광역시 사하구 하단동,4**,,,,전세,,202502,24,"2,500",0,,2001.0,낙동대로,202502~202702,신규,-,,,단독다가구,,25m이상,20.0,부산광역시 사하구 하단동 낙동대로,
4912,부산광역시 서구 동대신동2가,9*,,,,전세,,202502,23,700,0,,,망양로193번길,202502~202702,신규,-,,,단독다가구,,8m미만,33.06,부산광역시 서구 동대신동2가 망양로193번길,
4963,부산광역시 서구 서대신동3가,1**,,,,전세,,202502,22,"3,000",0,,1998.0,꽃마을로,202503~202703,신규,-,,,단독다가구,,25m미만,49.32,부산광역시 서구 서대신동3가 꽃마을로,
4973,부산광역시 동구 수정동,4**,,,,전세,,202502,22,"4,500",0,,1962.0,수정공원로161번길,202502~202702,신규,-,,,단독다가구,,8m미만,49.92,부산광역시 동구 수정동 수정공원로161번길,
5029,부산광역시 남구 용호동,8*,,,,전세,,202502,21,"3,200",0,,1983.0,이기대공원로12번길,202502~202702,신규,-,,,단독다가구,,8m미만,119.37,부산광역시 남구 용호동 이기대공원로12번길,
5041,부산광역시 금정구 남산동,8*,,,,전세,,202502,21,"6,000",0,,1994.0,범어천로38번길,202504~202704,신규,-,,,단독다가구,,12m미만,70.0,부산광역시 금정구 남산동 범어천로38번길,
5044,부산광역시 동래구 온천동,1***,,,,전세,,202502,21,"11,000",0,,1998.0,충렬대로146번길,202503~202703,신규,-,,,단독다가구,,8m미만,85.36,부산광역시 동래구 온천동 충렬대로146번길,
5054,부산광역시 사하구 괴정동,1***,,,,전세,,202502,21,"7,000",0,,1981.0,낙동대로224번길,202502~202702,신규,-,,,단독다가구,,8m미만,48.16,부산광역시 사하구 괴정동 낙동대로224번길,
5157,부산광역시 연제구 연산동,3**,,,,전세,,202502,20,"10,000",0,,1982.0,연동로14번길,202504~202704,신규,-,,,단독다가구,,25m미만,129.17,부산광역시 연제구 연산동 연동로14번길,
5174,부산광역시 부산진구 초읍동,2**,,,,전세,,202502,19,"8,000",0,,1990.0,성지로153번길,202503~202703,신규,-,,,단독다가구,,12m미만,51.9,부산광역시 부산진구 초읍동 성지로153번길,
5181,부산광역시 강서구 명지동,3***,,,,전세,,202502,19,"8,000",0,,2018.0,명지국제6로302번길,202503~202703,신규,-,,,단독다가구,,25m미만,27.0,부산광역시 강서구 명지동 명지국제6로302번길,
5182,부산광역시 사상구 모라동,1***,,,,전세,,202502,19,"8,000",0,,1989.0,백양대로979번나길,202503~202703,신규,-,,,단독다가구,,8m미만,70.0,부산광역시 사상구 모라동 백양대로979번나길,
5188,부산광역시 금정구 부곡동,5**,,,,전세,,202502,19,"8,000",0,,1980.0,동부곡로12번길,202504~202704,신규,-,,,단독다가구,,8m미만,199.67,부산광역시 금정구 부곡동 동부곡로12번길,32830.0
5237,부산광역시 수영구 남천동,1*,,,,전세,,202502,18,"7,000",0,,1975.0,남천동로22번길,202503~202703,신규,-,,,단독다가구,,8m미만,182.4,부산광역시 수영구 남천동 남천동로22번길,
5245,부산광역시 부산진구 부암동,3**,,,,전세,,202502,18,"3,000",0,,1994.0,동평로131번가길,202502~202702,신규,-,,,단독다가구,,8m미만,115.64,부산광역시 부산진구 부암동 동평로131번가길,
5259,부산광역시 사하구 당리동,3**,,,,전세,,202502,18,"5,000",0,,1978.0,동매로,202502~202602,신규,-,,,단독다가구,,25m미만,138.81,부산광역시 사하구 당리동 동매로,
5272,부산광역시 금정구 남산동,3**,,,,전세,,202502,18,"11,000",0,,1995.0,남산로,202503~202703,신규,-,,,단독다가구,,25m미만,140.48,부산광역시 금정구 남산동 남산로,
5274,부산광역시 연제구 연산동,1***,,,,전세,,202502,17,"2,000",0,,1977.0,금련로26번나길,202505~202705,신규,-,,,단독다가구,,8m미만,30.0,부산광역시 연제구 연산동 금련로26번나길,
5281,부산광역시 동래구 안락동,6**,,,,전세,,202502,17,"9,000",0,,1988.0,안남로,202503~202703,신규,-,,,단독다가구,,8m미만,55.0,부산광역시 동래구 안락동 안남로,
5287,부산광역시 영도구 청학동,6*,,,,전세,,202502,17,"5,000",0,,1993.0,일산봉로88번길,202502~202702,신규,-,,,단독다가구,,8m미만,63.67,부산광역시 영도구 청학동 일산봉로88번길,15000.0
5348,부산광역시 북구 구포동,5**,,,,전세,,202502,16,"3,000",0,,1979.0,구포시장4길,200907~201107,신규,-,,,단독다가구,,12m미만,52.79,부산광역시 북구 구포동 구포시장4길,
5353,부산광역시 금정구 장전동,2**,,,,전세,,202502,16,"7,000",0,,2016.0,부산대학로64번안길,202502~202602,신규,-,,,단독다가구,,12m미만,20.0,부산광역시 금정구 장전동 부산대학로64번안길,70000.0
5388,부산광역시 부산진구 개금동,5**,,,,전세,,202502,15,"3,000",0,,1991.0,엄광로44번길,202502~202702,신규,-,,,단독다가구,,8m미만,30.0,부산광역시 부산진구 개금동 엄광로44번길,9700.0
5396,부산광역시 사상구 주례동,9*,,,,전세,,202502,15,"4,000",0,,,주례로,202502~202602,신규,-,,,단독다가구,,8m미만,21.0,부산광역시 사상구 주례동 주례로,
5404,부산광역시 동래구 사직동,4**,,,,전세,,202502,15,"4,000",0,,2012.0,석사로34번길,202502~202702,신규,-,,,단독다가구,,8m미만,26.4,부산광역시 동래구 사직동 석사로34번길,
5408,부산광역시 남구 용호동,5**,,,,전세,,202502,15,"3,000",0,,1986.0,동명로158번길,202504~202704,신규,-,,,단독다가구,,12m미만,182.38,부산광역시 남구 용호동 동명로158번길,19900.0
5477,부산광역시 금정구 장전동,9*,,,,전세,,202502,14,"10,000",0,,2012.0,금샘로229번길,202503~202703,신규,-,,,단독다가구,,8m미만,47.0,부산광역시 금정구 장전동 금샘로229번길,
5488,부산광역시 수영구 광안동,1***,,,,전세,,202502,14,"9,500",0,,2012.0,연수로392번길,202503~202703,신규,-,,,단독다가구,,12m미만,42.97,부산광역시 수영구 광안동 연수로392번길,
5491,부산광역시 북구 구포동,1***,,,,전세,,202502,14,"5,700",0,,1992.0,시랑로170번길,202502~202702,신규,-,,,단독다가구,,12m미만,89.5,부산광역시 북구 구포동 시랑로170번길,
5500,부산광역시 부산진구 양정동,9*,,,,전세,,202502,14,"8,000",0,,1972.0,양연로10번길,202503~202703,신규,-,,,단독다가구,,8m미만,49.59,부산광역시 부산진구 양정동 양연로10번길,
5527,부산광역시 금정구 장전동,2**,,,,전세,,202502,13,"5,000",0,,2010.0,부산대학로64번길,202502~202702,신규,-,,,단독다가구,,12m미만,23.78,부산광역시 금정구 장전동 부산대학로64번길,69500.0
5531,부산광역시 연제구 연산동,1***,,,,전세,,202502,13,"8,000",0,,2001.0,거제천로,202502~202702,신규,-,,,단독다가구,,25m미만,150.75,부산광역시 연제구 연산동 거제천로,36000.0
5535,부산광역시 기장군 기장읍 동부리,4**,,,,전세,,202502,13,"4,000",0,,2018.0,차성동로142번길,202502~202702,신규,-,,,단독다가구,,12m미만,33.0,부산광역시 기장군 기장읍 동부리 차성동로142번길,
5548,부산광역시 동래구 수안동,*,,,,전세,,202502,12,"6,000",0,,1978.0,충렬대로218번길,202503~202703,신규,-,,,단독다가구,,12m미만,127.93,부산광역시 동래구 수안동 충렬대로218번길,
5550,부산광역시 사하구 괴정동,3**,,,,전세,,202502,12,"4,000",0,,2010.0,낙동대로140번길,202502~202702,신규,-,,,단독다가구,,8m미만,111.15,부산광역시 사하구 괴정동 낙동대로140번길,8200.0
5608,부산광역시 기장군 기장읍 죽성리,3**,,,,전세,,202502,10,"3,500",0,,1997.0,월전해안길,202502~202802,신규,-,,,단독다가구,,12m미만,64.1,부산광역시 기장군 기장읍 죽성리 월전해안길,
5623,부산광역시 연제구 연산동,1***,,,,전세,,202502,10,"7,000",0,,1978.0,과정로287번길,202503~202703,신규,-,,,단독다가구,,8m미만,74.91,부산광역시 연제구 연산동 과정로287번길,
5634,부산광역시 해운대구 반송동,2**,,,,전세,,202502,10,"3,500",0,,1992.0,아랫반송로25번길,202502~202702,신규,-,,,단독다가구,,8m미만,174.24,부산광역시 해운대구 반송동 아랫반송로25번길,5400.0
5690,부산광역시 부산진구 초읍동,3**,,,,전세,,202502,9,"6,000",0,,1979.0,성지로104번길,202502~202702,신규,-,,,단독다가구,,8m미만,151.81,부산광역시 부산진구 초읍동 성지로104번길,40000.0
5719,부산광역시 수영구 망미동,2**,,,,전세,,202502,8,"6,000",0,,1991.0,구락로105번길,202502~202702,신규,-,,,단독다가구,,8m미만,54.99,부산광역시 수영구 망미동 구락로105번길,
5737,부산광역시 금정구 부곡동,2**,,,,전세,,202502,8,"6,000",0,,1996.0,동부곡로19번길,202505~202705,신규,-,,,단독다가구,,8m미만,37.59,부산광역시 금정구 부곡동 동부곡로19번길,
5749,부산광역시 금정구 부곡동,3**,,,,전세,,202502,8,"10,000",0,,1989.0,동현로47번길,202503~202703,신규,-,,,단독다가구,,12m미만,59.4,부산광역시 금정구 부곡동 동현로47번길,
5781,부산광역시 해운대구 우동,4**,,,,전세,,202502,7,"3,000",0,,1978.0,우동2로32번길,202502~202702,신규,-,,,단독다가구,,8m미만,93.95,부산광역시 해운대구 우동 우동2로32번길,88300.0
5790,부산광역시 남구 대연동,8**,,,,전세,,202502,7,"8,000",0,,,유엔평화로47번길,202502~202702,신규,-,,,단독다가구,,8m미만,62.81,부산광역시 남구 대연동 유엔평화로47번길,
5833,부산광역시 사상구 덕포동,7**,,,,전세,,202502,6,"5,000",0,,1989.0,백양대로703번길,202502~202702,신규,-,,,단독다가구,,8m미만,85.28,부산광역시 사상구 덕포동 백양대로703번길,
5836,부산광역시 강서구 명지동,3***,,,,전세,,202502,6,"15,000",0,,2018.0,명지국제12로11번길,202502~202702,신규,-,,,단독다가구,,25m미만,60.0,부산광역시 강서구 명지동 명지국제12로11번길,
5841,부산광역시 금정구 부곡동,*,,,,전세,,202502,6,"6,000",0,,1988.0,중앙대로1778번길,202502~202702,신규,-,,,단독다가구,,8m미만,132.96,부산광역시 금정구 부곡동 중앙대로1778번길,38000.0
5868,부산광역시 수영구 수영동,2**,,,,전세,,202502,5,"3,000",0,,1973.0,수미로50번나길,202502~203002,신규,-,,,단독다가구,,8m미만,152.07,부산광역시 수영구 수영동 수미로50번나길,
5877,부산광역시 연제구 연산동,6**,,,,전세,,202502,5,"7,500",0,,1972.0,월드컵대로32번길,202502~202702,신규,-,,,단독다가구,,8m미만,58.64,부산광역시 연제구 연산동 월드컵대로32번길,10500.0
5891,부산광역시 기장군 일광읍 동백리,1**,,,,전세,,202502,5,"16,000",0,,1995.0,동백길,202502~202702,신규,-,,,단독다가구,,8m미만,130.98,부산광역시 기장군 일광읍 동백리 동백길,8300.0
5909,부산광역시 수영구 수영동,4**,,,,전세,,202502,4,"16,000",0,,1984.0,수미로86번길,202502~202702,신규,-,,,단독다가구,,8m미만,69.07,부산광역시 수영구 수영동 수미로86번길,
5916,부산광역시 연제구 연산동,4**,,,,전세,,202502,4,"13,000",0,,1983.0,과정로251번길,202503~202703,신규,-,,,단독다가구,,12m미만,90.53,부산광역시 연제구 연산동 과정로251번길,
5921,부산광역시 금정구 장전동,2**,,,,전세,,202502,4,300,0,,,장전온천천로,202502~202602,신규,-,,,단독다가구,,8m미만,21.0,부산광역시 금정구 장전동 장전온천천로,
5925,부산광역시 금정구 장전동,4**,,,,전세,,202502,3,"20,000",0,,1975.0,장전온천천로73번길,202502~202702,신규,-,,,단독다가구,,8m미만,76.59,부산광역시 금정구 장전동 장전온천천로73번길,21500.0
5929,부산광역시 금정구 장전동,1**,,,,전세,,202502,3,"5,000",0,,2011.0,금강로347번길,202503~202703,신규,-,,,단독다가구,,12m미만,16.5,부산광역시 금정구 장전동 금강로347번길,
5935,부산광역시 남구 대연동,1***,,,,전세,,202502,3,"4,500",0,,1987.0,진남로96번가길,202503~202703,신규,-,,,단독다가구,,12m미만,155.11,부산광역시 남구 대연동 진남로96번가길,
6050,부산광역시 부산진구 전포동,3**,,,,전세,,202501,31,"4,500",0,,2008.0,서전로58번길,202503~202702,신규,-,,,단독다가구,,8m미만,25.72,부산광역시 부산진구 전포동 서전로58번길,64000.0
6055,부산광역시 부산진구 연지동,2**,,,,전세,,202501,31,"10,000",0,,2003.0,국악로,202503~202703,신규,-,,,단독다가구,,12m미만,60.4,부산광역시 부산진구 연지동 국악로,
6059,부산광역시 연제구 연산동,3**,,,,전세,,202501,31,"9,000",0,,1979.0,안연로7번길,202502~202702,신규,-,,,단독다가구,,8m미만,46.3,부산광역시 연제구 연산동 안연로7번길,60500.0
6063,부산광역시 남구 용호동,3**,,,,전세,,202501,31,"5,000",0,,1978.0,용호로159번길,202502~202801,신규,-,,,단독다가구,,12m미만,148.51,부산광역시 남구 용호동 용호로159번길,
6064,부산광역시 사하구 신평동,6**,,,,전세,,202501,31,"8,000",0,,1988.0,하신번영로171번길,202502~202702,신규,-,,,단독다가구,,8m미만,78.39,부산광역시 사하구 신평동 하신번영로171번길,
6075,부산광역시 강서구 송정동,2**,,,,전세,,202501,30,"2,500",0,,,송정길100번나길,202501~202701,신규,-,,,단독다가구,,8m미만,43.56,부산광역시 강서구 송정동 송정길100번나길,22300.0
6113,부산광역시 부산진구 범전동,2**,,,,전세,,202501,26,"3,000",0,,1991.0,범전로33번길,202311~202409,신규,-,,,단독다가구,,8m미만,83.62,부산광역시 부산진구 범전동 범전로33번길,155650.0
6122,부산광역시 해운대구 반송동,2**,,,,전세,,202501,25,"1,000",0,,1983.0,아랫반송로,202501~202701,신규,-,,,단독다가구,,25m미만,38.23,부산광역시 해운대구 반송동 아랫반송로,
6133,부산광역시 동래구 사직동,1**,,,,전세,,202501,25,"16,000",0,,1985.0,아시아드대로134번길,202502~202702,신규,-,,,단독다가구,,8m미만,88.56,부산광역시 동래구 사직동 아시아드대로134번길,
6140,부산광역시 사하구 신평동,6**,,,,전세,,202501,25,"8,000",0,,1992.0,하신번영로161번길,202502~202701,신규,-,,,단독다가구,,8m미만,77.52,부산광역시 사하구 신평동 하신번영로161번길,21000.0
6148,부산광역시 금정구 회동동,1**,,,,전세,,202501,25,"5,500",0,,1978.0,회천로25번길,202503~202703,신규,-,,,단독다가구,,8m미만,48.87,부산광역시 금정구 회동동 회천로25번길,
6160,부산광역시 북구 만덕동,3**,,,,전세,,202501,24,"5,000",0,,1981.0,중리로,202501~202701,신규,-,,,단독다가구,,12m미만,126.2,부산광역시 북구 만덕동 중리로,
