NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,보증금(만원),층,건축년도,도로명,계약기간,주택유형,전체주소,주택매매가격(원),공시지가(원),위도,경도
13293,부산광역시 사상구 엄궁동,1,1.0,0.0,무학다솜,전세,59.98,202504,"12,000",13.0,2000.0,대동로64번길 22,202505~202705,아파트,부산광역시 사상구 엄궁동 대동로64번길 22,107000000,72760000,35.1356740271724,128.976521878121
13302,부산광역시 사상구 덕포동,51,51.0,0.0,오양힐타운,전세,84.945,202504,"12,000",9.0,1992.0,덕상로 8-35,202505~202705,아파트,부산광역시 사상구 덕포동 덕상로 8-35,134000000,91120000,35.1719967947986,128.989538130222
13310,부산광역시 북구 만덕동,943-1,943.0,1.0,상록한신휴플러스,전세,59.941,202504,"11,900",5.0,2006.0,함박봉로140번길 16,202505~202705,아파트,부산광역시 북구 만덕동 함박봉로140번길 16,153500000,104380000,35.203972397957,129.03263165167
13339,부산광역시 금정구 구서동,184-36,184.0,36.0,보성오페라,전세,50.7,202504,"16,300",9.0,2018.0,중앙대로 1913,202505~202705,아파트,부산광역시 금정구 구서동 중앙대로 1913,138000000,93840000,35.255172461398,129.091072591657
13403,부산광역시 영도구 동삼동,1170,1170.0,0.0,영도일동미라주브라이튼(1단지),전세,60.22,202504,"20,000",15.0,2014.0,동삼북로 20,202505~202705,아파트,부산광역시 영도구 동삼동 동삼북로 20,358000000,243440000,35.0820585074322,129.070623307857
13446,부산광역시 기장군 기장읍 동부리,158-3,158.0,3.0,서린에코빌아파트,전세,59.295,202504,"10,000",4.0,1989.0,차성로326번길 19,202505~202705,아파트,부산광역시 기장군 기장읍 동부리 차성로326번길 19,125000000,85000000,35.2467144037992,129.215939555137
13447,부산광역시 사상구 괘법동,547-15,547.0,15.0,대성캐슬,전세,41.49,202504,"8,500",4.0,2016.0,광장로86번길 12,202505~202705,아파트,부산광역시 사상구 괘법동 광장로86번길 12,143000000,97240000,35.1612771603619,128.986248782353
13493,부산광역시 금정구 남산동,Aug.35,35.0,8.0,삼성,전세,49.14,202504,"9,000",10.0,1992.0,금단로 136,202506~202706,아파트,부산광역시 금정구 남산동 금단로 136,118000000,80240000,35.2610050646642,129.093346566951
13496,부산광역시 사하구 괴정동,890-4,890.0,4.0,유성해네스타워,전세,41.9919,202504,"16,000",9.0,2019.0,사하로197번길 40,202506~202706,아파트,부산광역시 사하구 괴정동 사하로197번길 40,212000000,144160000,35.0988050095067,128.991242988788
13520,부산광역시 금정구 남산동,120-8,120.0,8.0,휴림아르페,전세,43.9362,202504,"18,500",16.0,2023.0,학산로 8,202506~202706,아파트,부산광역시 금정구 남산동 학산로 8,254000000,172720000,35.264260562918,129.09147997241
13522,부산광역시 사하구 하단동,870-94,870.0,94.0,대청가람채,전세,48.51,202504,"13,000",7.0,2016.0,하신중앙로313번길 68,202506~202706,아파트,부산광역시 사하구 하단동 하신중앙로313번길 68,155000000,105400000,35.1053772032541,128.960936871356
13584,부산광역시 서구 서대신동3가,31-57,31.0,57.0,금호어울림,전세,84.99,202504,"25,000",8.0,2004.0,꽃마을로 57,202504~202604,아파트,부산광역시 서구 서대신동3가 꽃마을로 57,300000000,204000000,35.1186786594296,129.011219457035
13610,부산광역시 연제구 연산동,304-1,304.0,1.0,경동,전세,84.87,202504,"22,000",3.0,1994.0,과정로344번길 50,202506~202706,아파트,부산광역시 연제구 연산동 과정로344번길 50,260000000,176800000,35.1922748919981,129.092615622947
13621,부산광역시 수영구 남천동,12월 22일,12.0,22.0,남천블루비치,전세,47.22,202504,"17,000",5.0,2016.0,남천동로9번길 15,202505~202705,아파트,부산광역시 수영구 남천동 남천동로9번길 15,224000000,152320000,35.1435459055182,129.110019783441
13677,부산광역시 부산진구 연지동,403,403.0,0.0,연지자이,전세,84.8798,202504,"28,000",7.0,2007.0,동평로183번길 67,202506~202706,아파트,부산광역시 부산진구 연지동 동평로183번길 67,389000000,264520000,35.1704728032631,129.048429217295
13692,부산광역시 부산진구 연지동,381,381.0,0.0,경동,전세,84.6885,202504,"20,000",9.0,2005.0,초연로21번길 102,202505~202705,아파트,부산광역시 부산진구 연지동 초연로21번길 102,210000000,142800000,35.1688839295904,129.046965735384
13770,부산광역시 기장군 기장읍 동부리,333,333.0,0.0,이진스카이빌,전세,59.97,202504,"15,200",10.0,2004.0,차성서로 158-12,202505~202705,아파트,부산광역시 기장군 기장읍 동부리 차성서로 158-12,169000000,114920000,35.2472378952909,129.212082902684
13783,부산광역시 사상구 주례동,939,939.0,0.0,주례1차동일,전세,59.96,202504,"14,000",20.0,1998.0,백양대로494번길 10,202506~202706,아파트,부산광역시 사상구 주례동 백양대로494번길 10,244000000,165920000,35.1539143027077,128.999419415161
13797,부산광역시 사하구 괴정동,263-1,263.0,1.0,경성스마트더블유아파트2차,전세,58.89,202504,"17,000",3.0,2017.0,낙동대로 182,202506~202706,아파트,부산광역시 사하구 괴정동 낙동대로 182,170000000,115600000,35.1017617644038,128.995682314955
13808,부산광역시 사하구 신평동,437,437.0,0.0,삼창강변1,전세,84.6,202504,"15,000",12.0,1998.0,비봉로 37,202505~202705,아파트,부산광역시 사하구 신평동 비봉로 37,169000000,114920000,35.0976218572642,128.965165007772
13861,부산광역시 사하구 장림동,532,532.0,0.0,벽산아파트,전세,84.73,202504,"7,000",14.0,1992.0,장평로41번길 19,202503~202703,아파트,부산광역시 사하구 장림동 장평로41번길 19,128000000,87040000,35.0689911277764,128.972591681397
13868,부산광역시 사하구 당리동,180,180.0,0.0,당리반도보라맨션,전세,183.01,202504,"25,000",7.0,1992.0,제석로79번길 11,202504~203104,아파트,부산광역시 사하구 당리동 제석로79번길 11,223000000,151640000,35.1077907594936,128.97383770278
13891,부산광역시 남구 문현동,1244,1244.0,0.0,문현경동리인아파트,전세,72.5806,202504,"32,000",12.0,2020.0,문현로 36-2,202505~202705,아파트,부산광역시 남구 문현동 문현로 36-2,400000000,272000000,35.1408379810053,129.073530429711
13941,부산광역시 동구 초량동,865-31,865.0,31.0,동일파크,전세,47.61,202504,"6,500",1.0,1984.0,망양로 483,202505~202705,아파트,부산광역시 동구 초량동 망양로 483,107000000,72760000,35.1170621481077,129.032690324738
14005,부산광역시 연제구 거제동,1472,1472.0,0.0,거제동3차동원로얄듀크,전세,59.8995,202504,"25,000",8.0,2004.0,법원북로41번길 5,202505~202705,아파트,부산광역시 연제구 거제동 법원북로41번길 5,280000000,190400000,35.1941900569252,129.071341224554
14033,부산광역시 사상구 괘법동,541-3,541.0,3.0,올유레스틴뷰,전세,37.8214,202504,"11,000",12.0,2018.0,사상로202번길 60,202504~202704,아파트,부산광역시 사상구 괘법동 사상로202번길 60,146000000,99280000,35.1641172478119,128.98738376645
14041,부산광역시 해운대구 우동,493-1,493.0,1.0,아림비치,전세,46.67,202504,"10,000",5.0,1986.0,우동1로 37,202505~202705,아파트,부산광역시 해운대구 우동 우동1로 37,400000000,272000000,35.1647893436779,129.157072197961
14048,부산광역시 남구 우암동,25,25.0,0.0,자유1,전세,84.98,202504,"20,000",5.0,1991.0,우암로154번길 57,202506~202706,아파트,부산광역시 남구 우암동 우암로154번길 57,225000000,153000000,35.1260434945939,129.081586989914
14066,부산광역시 동래구 온천동,1250-16,1250.0,16.0,지음시그너스인동래,전세,66.98,202504,"22,800",3.0,2023.0,사직북로28번길 148,202503~202703,아파트,부산광역시 동래구 온천동 사직북로28번길 148,323870000,220231600,35.2031296117844,129.065656251998
14091,부산광역시 사하구 하단동,616-9,616.0,9.0,하단동한웅드리머스,전세,47.035,202504,"15,500",10.0,2018.0,낙동대로457번길 52,202508~202708,아파트,부산광역시 사하구 하단동 낙동대로457번길 52,215000000,146200000,35.1045284196036,128.965951395947
14108,부산광역시 부산진구 연지동,May.41,41.0,5.0,연지동백리명가에덴,전세,72.02,202504,"20,000",5.0,2017.0,성지로8번길 40,202505~202705,아파트,부산광역시 부산진구 연지동 성지로8번길 40,273000000,185640000,35.1717858023226,129.058212283224
14145,부산광역시 영도구 남항동3가,31,31.0,0.0,영도화랑,전세,57.04,202504,"7,600",6.0,1986.0,남항남로19번길 29,202505~202705,아파트,부산광역시 영도구 남항동3가 남항남로19번길 29,84000000,57120000,35.0866058684996,129.036732959313
14147,부산광역시 부산진구 개금동,57,57.0,0.0,우성,전세,95.53,202504,"17,000",12.0,1989.0,백양대로208번길 38-25,202504~202704,아파트,부산광역시 부산진구 개금동 백양대로208번길 38-25,230000000,156400000,35.1617215116749,129.028788499808
14164,부산광역시 부산진구 범천동,735-6,735.0,6.0,토운모닝톤,전세,49.8,202504,"13,000",9.0,2016.0,범일로131번길 43,202505~202705,아파트,부산광역시 부산진구 범천동 범일로131번길 43,150000000,102000000,35.1432763940743,129.058353167615
14230,부산광역시 수영구 망미동,693-1,693.0,1.0,더샵파크리치,전세,84.98,202504,"32,000",7.0,2007.0,연수로315번길 16,202506~202706,아파트,부산광역시 수영구 망미동 연수로315번길 16,590000000,401200000,35.1736824174031,129.107339690735
14262,부산광역시 사하구 장림동,566-12,566.0,12.0,국제마마,전세,65.385,202504,"7,600",8.0,1993.0,장평로41번길 51,202506~202706,아파트,부산광역시 사하구 장림동 장평로41번길 51,61000000,41480000,35.0707155860485,128.97076106908
14272,부산광역시 금정구 구서동,415-3,415.0,3.0,구서시티타워,전세,78.284,202504,"21,000",13.0,2005.0,금정로233번길 31,202505~202705,아파트,부산광역시 금정구 구서동 금정로233번길 31,244000000,165920000,35.2459954898004,129.090701848955
14295,부산광역시 금정구 남산동,262-4,262.0,4.0,수민위즈빌,전세,84.9347,202504,"10,000",9.0,2003.0,금단로 171,202505~202705,아파트,부산광역시 금정구 남산동 금단로 171,240000000,163200000,35.2645053452497,129.093650002211
14307,부산광역시 금정구 구서동,162-8,162.0,8.0,청아리치타운,전세,84.44,202504,"18,000",6.0,2003.0,중앙대로 1963-1,202504~202509,아파트,부산광역시 금정구 구서동 중앙대로 1963-1,35000000,23800000,35.2596946922688,129.090909626641
14310,부산광역시 사하구 다대동,1552,1552.0,0.0,대우,전세,99.92,202504,"20,000",2.0,1998.0,다대낙조1길 12,202505~202705,아파트,부산광역시 사하구 다대동 다대낙조1길 12,550000000,374000000,35.0497848213288,128.967717073323
14325,부산광역시 해운대구 중동,1405-10,1405.0,10.0,대림맨션,전세,37.98,202504,"9,000",5.0,1975.0,해운대해변로 302,202505~202705,아파트,부산광역시 해운대구 중동 해운대해변로 302,370000000,251600000,35.1610285929566,129.163962252037
14337,부산광역시 동래구 사직동,597,597.0,0.0,한신,전세,126.65,202504,"20,000",12.0,1999.0,쇠미로81번길 33,202506~202706,아파트,부산광역시 동래구 사직동 쇠미로81번길 33,203000000,138040000,35.2015828613283,129.053592626104
14340,부산광역시 남구 용호동,537-11,537.0,11.0,삼성,전세,48.69,202504,"6,000",4.0,1989.0,용호로232번길 49,202504~202704,아파트,부산광역시 남구 용호동 용호로232번길 49,85000000,57800000,35.1121277386456,129.108460616144
14373,부산광역시 서구 남부민동,685,685.0,0.0,현대타운,전세,84.45,202504,"20,000",6.0,1999.0,충무대로 246,202505~202705,아파트,부산광역시 서구 남부민동 충무대로 246,275000000,187000000,35.092666523009,129.024416038767
14423,부산광역시 기장군 기장읍 교리,2,2.0,0.0,이진캐스빌블루1차,전세,84.9753,202504,"18,000",10.0,2011.0,차성로 461,202505~202605,아파트,부산광역시 기장군 기장읍 교리 차성로 461,347000000,235960000,35.2571375695048,129.218858580838
14480,부산광역시 북구 구포동,1095-2,1095.0,2.0,삼정그린코아,전세,59.73,202504,"20,000",7.0,1999.0,백양대로1016번길 10,202505~202705,아파트,부산광역시 북구 구포동 백양대로1016번길 10,200000000,136000000,35.1955122900511,128.995071289777
14481,부산광역시 남구 대연동,1375-2,1375.0,2.0,일동지에닌,전세,84.89,202504,"28,000",5.0,2006.0,수영로 209,202505~202705,아파트,부산광역시 남구 대연동 수영로 209,390000000,265200000,35.1355049782132,129.089364912238
14526,부산광역시 사하구 괴정동,213-6,213.0,6.0,극동스타클래스,전세,84.898,202504,"25,500",17.0,2007.0,대티로1번길 22,202505~202705,아파트,부산광역시 사하구 괴정동 대티로1번길 22,365000000,248200000,35.1054010990413,128.99904477391
14529,부산광역시 사하구 다대동,948-1,948.0,1.0,조성,전세,49.87,202504,"5,500",3.0,1990.0,윤공단로17번길 103,202506~202706,아파트,부산광역시 사하구 다대동 윤공단로17번길 103,79000000,53720000,35.0563303584511,128.966762182539
14579,부산광역시 북구 구포동,986-56,986.0,56.0,에이스타운,전세,59.94,202504,"10,500",13.0,1997.0,백양대로 1098,202505~202705,아파트,부산광역시 북구 구포동 백양대로 1098,180000000,122400000,35.2022489761702,128.999762466077
14591,부산광역시 기장군 기장읍 서부리,101,101.0,0.0,서부주공,전세,59.83,202504,"15,000",10.0,2001.0,차성서로 123,202505~202705,아파트,부산광역시 기장군 기장읍 서부리 차성서로 123,204000000,138720000,35.2446815233633,129.209468689406
14594,부산광역시 금정구 장전동,74-77,74.0,77.0,장전현대,전세,59.7,202504,"12,000",10.0,2006.0,수림로 107,202506~202706,아파트,부산광역시 금정구 장전동 수림로 107,198000000,134640000,35.2391893037776,129.080698006762
14693,부산광역시 동래구 복천동,446-1,446.0,1.0,동래복천현대,전세,84.9,202504,"20,000",17.0,1996.0,복천로5번길 31,202506~202706,아파트,부산광역시 동래구 복천동 복천로5번길 31,310000000,210800000,35.207317387581,129.086135102383
14714,부산광역시 서구 암남동,81-19,81.0,19.0,신익별장,전세,45.84,202504,"6,000",5.0,1989.0,천마로 17,202505~202705,아파트,부산광역시 서구 암남동 천마로 17,130000000,88400000,35.0802357009841,129.019697727295
14724,부산광역시 사상구 덕포동,416-7,416.0,7.0,비룡벨로스텔라,전세,49.98,202504,"19,000",12.0,2020.0,사상로 320,202505~202705,아파트,부산광역시 사상구 덕포동 사상로 320,225000000,153000000,35.1731453817823,128.984301839633
14734,부산광역시 사상구 학장동,168,168.0,0.0,학장벽산,전세,95.95,202504,"18,500",2.0,1994.0,학감대로 105-21,202505~202705,아파트,부산광역시 사상구 학장동 학감대로 105-21,260000000,176800000,35.1391755889233,128.989440944683
14759,부산광역시 사상구 괘법동,523-4,523.0,4.0,굿모닝뷰,전세,56.4575,202504,"17,000",7.0,2018.0,낙동대로1210번길 84,202505~202705,아파트,부산광역시 사상구 괘법동 낙동대로1210번길 84,165000000,112200000,35.1669427987216,128.981333961636
